"MSSubClass","MSZoning","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","_stFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","Total_porch_sf","haspool","hasgarage","hasbsmt","hasfireplace"
80,0,12886,0,1,0,0,0,0,7,0,0,0,3,5,6,1963,1999,0,0,1,2,0.00,0,0,1,1.00,0.00,1.00,2.00,0.00,520,0,0,0,0.00,1464,1464,0,2,0,3,0,6,1,1,0.00,1.00,2,480,0.00,0.00,0,10,2009,0,0,175000,1984,3,402,0,1,1,1
120,0,5395,0,1,2,0,0,0,18,0,0,1,0,8,5,1993,1993,0,0,1,2,0.00,1,0,0,1.00,0.00,0.00,1.00,0.00,1337,0,2,0,0.00,1337,1337,1,2,0,2,1,5,0,1,0.00,1.00,2,462,0.00,0.00,0,10,2008,0,0,180000,2674,3,334,0,1,1,1
60,0,8963,0,1,0,0,0,0,8,0,0,0,1,8,9,1976,1996,1,0,0,0,1.00,2,1,1,0.00,1.00,0.00,1.00,4.00,1142,0,0,0,0.00,1175,2715,0,3,1,4,1,11,0,2,2.00,2.00,2,831,0.00,0.00,0,7,2008,0,0,299800,3857,4,204,0,1,1,1
60,0,8795,0,1,0,0,0,0,5,0,0,0,1,7,5,2000,2000,0,0,0,0,0.00,1,0,0,1.00,0.00,0.00,1.00,0.00,952,0,0,0,0.00,980,2256,0,2,1,4,1,8,0,1,2.00,2.00,2,554,0.00,0.00,0,4,2009,0,0,236000,3208,3,278,0,1,1,1
70,1,11700,0,1,0,0,1,0,2,0,0,0,1,7,7,1880,2003,4,0,8,7,0.00,1,0,4,0.00,2.00,0.00,0.00,0.00,1240,1,1,1,0.00,1320,2640,0,1,1,4,1,8,0,1,1.00,0.00,4,864,0.00,0.00,1,5,2009,0,0,265979,3880,2,567,0,1,1,1
20,0,10593,0,1,0,0,0,0,13,0,0,0,0,7,5,1996,1996,1,0,0,0,1.00,1,0,0,1.00,0.00,0.00,1.00,0.00,1720,0,0,0,0.00,1720,1720,1,2,0,3,1,7,0,1,0.00,2.00,2,527,0.00,0.00,0,3,2010,0,0,260400,3440,3,450,0,1,1,1
50,0,8405,0,0,0,0,0,0,3,0,0,0,2,4,3,1945,1950,0,0,7,6,0.00,0,0,3,1.00,0.00,0.00,1.00,0.00,0,3,1,1,2.00,1088,1529,0,2,0,4,0,9,3,0,1.00,0.00,1,240,0.00,0.00,1,4,2009,0,0,98000,1529,2,277,0,1,0,0
50,1,8800,0,0,0,0,1,0,2,0,0,0,2,4,7,1910,2004,0,0,3,3,0.00,0,0,2,0.00,2.00,0.00,0.00,0.00,576,0,2,0,0.00,792,1140,0,1,0,3,0,7,1,0,0.00,1.00,0,0,0.00,0.00,1,6,2010,0,0,96500,1716,1,160,0,0,1,0
60,0,7750,0,0,0,0,0,0,5,3,0,0,1,7,5,2003,2003,0,0,0,0,0.00,1,0,0,1.00,0.00,0.00,0.00,0.00,660,0,0,0,0.00,660,1320,0,2,1,3,1,6,0,0,0.00,2.00,2,400,0.00,0.00,0,8,2007,0,0,162000,1980,3,48,0,1,1,0
20,0,9236,0,1,0,0,0,0,1,0,0,0,0,6,5,1997,1997,0,0,0,0,0.00,0,1,0,1.00,0.00,2.00,1.00,0.00,1479,0,0,0,0.00,1494,1494,1,2,0,3,1,6,0,0,0.00,1.00,2,576,0.00,0.00,0,7,2006,0,0,217000,2973,3,195,0,1,1,0
60,0,10240,0,0,0,0,0,0,6,0,0,0,1,8,5,2005,2005,0,0,0,0,1.00,1,0,0,1.00,0.00,3.00,0.00,0.00,1030,0,2,0,0.00,1038,2098,0,2,1,3,2,8,0,1,0.00,1.00,3,878,0.00,0.00,0,3,2006,0,0,275500,3128,3,244,0,1,1,1
20,0,7930,0,0,0,0,0,0,0,0,0,0,0,6,8,1969,2005,0,0,4,4,0.00,0,0,1,0.00,0.00,0.00,1.00,2.00,1026,0,2,0,0.00,1026,1026,1,1,0,3,1,5,0,0,1.00,1.00,2,440,0.00,0.00,0,7,2009,0,0,156000,2052,2,219,0,1,1,0
160,2,3230,0,0,0,0,0,0,4,0,0,1,1,6,5,1999,1999,0,0,2,1,1.00,0,0,0,1.00,0.00,0.00,1.00,0.00,729,0,2,0,0.00,742,1471,0,2,1,3,0,6,0,0,1.00,0.00,2,440,0.00,0.00,0,3,2009,0,0,172500,2200,3,24,0,1,1,0
60,0,10769,0,1,0,0,0,0,1,0,0,0,1,8,5,2007,2007,0,0,0,0,0.00,1,0,0,1.00,0.00,1.00,1.00,0.00,866,0,0,0,0.00,866,1768,0,2,1,3,1,7,0,0,0.00,1.00,2,578,0.00,0.00,0,4,2009,0,0,212000,2634,3,249,0,1,1,0
60,0,11616,0,1,0,0,2,0,7,0,0,0,1,6,5,1978,1978,1,0,1,2,3.00,0,0,1,0.00,0.00,3.00,4.00,0.00,672,0,1,0,0.00,672,1386,0,2,1,3,0,6,0,1,0.00,2.00,2,440,0.00,0.00,0,4,2010,0,2,158900,2058,3,335,0,1,1,1
160,2,2280,0,0,0,0,0,0,4,0,0,3,1,7,5,1999,1999,0,0,2,1,1.00,0,0,0,1.00,0.00,0.00,2.00,0.00,744,0,2,0,0.00,757,1501,0,2,1,3,0,6,0,0,1.00,0.00,2,440,0.00,0.00,0,8,2008,0,0,179400,2245,3,0,0,1,1,0
60,0,12257,0,1,0,0,0,0,13,0,0,0,1,8,5,1995,1995,0,0,0,0,1.00,1,0,0,1.00,0.00,1.00,5.00,4.00,1318,0,0,0,0.00,1328,2531,0,2,1,4,1,9,0,1,0.00,1.00,3,752,0.00,0.00,0,11,2007,0,0,290000,3849,3,320,0,1,1,1
20,0,9100,0,0,0,0,0,0,0,0,0,0,0,6,6,1959,1959,1,0,3,3,0.00,0,0,1,0.00,0.00,0.00,4.00,0.00,864,0,0,0,0.00,864,864,0,1,0,2,0,5,0,0,1.00,0.00,1,300,4.00,4.00,0,10,2009,0,0,127500,1728,1,0,0,1,1,0
30,1,6911,0,0,0,0,3,0,10,1,0,0,0,5,5,1924,1950,0,0,3,3,0.00,0,0,0,0.00,0.00,3.00,5.00,0.00,1145,0,1,0,0.00,1301,1301,0,1,0,2,3,5,2,0,1.00,0.00,2,440,0.00,0.00,0,10,2009,0,0,100000,2446,1,0,0,1,1,0
60,2,8640,0,0,0,0,0,0,4,0,0,0,1,7,5,2009,2009,0,0,0,0,0.00,0,0,0,1.00,0.00,3.00,1.00,0.00,756,0,0,0,0.00,764,1547,0,2,1,3,1,7,0,0,0.00,0.00,2,614,0.00,0.00,0,6,2010,8,0,215200,2303,3,214,0,1,1,0
60,0,9430,0,0,0,0,0,0,13,0,0,0,1,8,5,1999,1999,0,0,0,0,1.00,1,0,0,1.00,0.00,3.00,1.00,0.00,1252,0,0,0,0.00,1268,2365,1,2,1,3,1,8,0,1,0.00,1.00,3,856,0.00,0.00,0,7,2009,0,0,337000,3617,4,308,0,1,1,1
120,0,9549,0,1,0,0,2,0,22,0,0,1,0,8,5,1995,1996,1,0,6,8,0.00,1,1,0,1.00,1.00,1.00,5.00,5.00,1494,0,0,0,0.00,1494,1494,1,1,1,2,2,6,0,1,0.00,2.00,2,481,0.00,0.00,0,4,2006,0,0,270000,2988,3,246,0,1,1,1
20,0,14587,0,1,0,0,0,0,4,0,0,0,0,9,5,2008,2008,0,0,0,0,2.00,1,0,0,1.00,0.00,0.00,0.00,0.00,1498,0,0,0,0.00,1506,1506,0,2,0,2,2,6,0,1,0.00,2.00,2,592,0.00,0.00,0,8,2008,1,1,264132,3004,2,174,0,1,1,1
60,0,10421,0,0,0,0,0,0,8,0,0,0,1,7,5,1988,1988,0,0,1,2,1.00,0,0,1,1.00,0.00,0.00,1.00,0.00,980,0,1,0,0.00,980,1714,0,2,1,3,0,7,0,1,0.00,0.00,2,496,0.00,0.00,0,3,2010,0,0,196500,2694,3,450,0,1,1,1
50,0,12508,0,1,0,0,0,0,12,0,0,0,2,6,7,1940,1985,0,0,0,0,0.00,0,0,1,1.00,0.00,3.00,2.00,0.00,983,0,0,0,0.00,983,1750,1,2,0,4,0,7,3,0,0.00,0.00,1,423,0.00,0.00,0,7,2008,0,0,160000,2733,3,401,0,1,1,0
20,0,9100,0,0,0,0,0,0,1,0,0,0,0,7,5,2004,2005,1,0,0,0,0.00,1,0,0,1.00,0.00,0.00,1.00,0.00,1860,0,0,0,0.00,1836,1836,0,2,0,3,1,8,0,1,0.00,2.00,2,484,0.00,0.00,0,10,2006,0,0,216837,3696,2,153,0,1,1,1
60,0,53504,0,2,2,0,2,1,18,0,0,0,1,8,5,2003,2003,1,0,5,6,1.00,2,0,0,1.00,0.00,2.00,2.00,0.00,1650,0,0,0,0.00,1690,3279,1,3,1,4,2,12,3,1,2.00,2.00,3,841,0.00,0.00,0,6,2010,0,0,538000,4929,5,749,0,1,1,1
85,0,7252,0,1,0,0,2,0,7,0,0,0,4,5,5,1982,1982,1,0,3,3,0.00,0,0,1,1.00,0.00,1.00,1.00,0.00,858,0,1,0,0.00,858,858,1,1,0,2,0,5,0,0,1.00,0.00,2,576,0.00,0.00,0,4,2009,0,0,134900,1716,2,120,0,1,1,0
20,0,8877,0,0,0,0,0,0,3,0,0,0,0,4,5,1951,1951,0,0,3,3,0.00,0,0,1,3.00,2.00,0.00,5.00,0.00,836,0,1,0,2.00,1220,1220,0,1,0,2,0,6,0,0,1.00,0.00,2,396,0.00,0.00,0,4,2006,2,0,102000,2056,1,0,0,1,1,0
80,0,7819,0,0,0,0,0,0,3,0,0,0,3,6,5,1976,1976,0,0,4,4,0.00,0,0,1,0.00,0.00,1.00,2.00,3.00,1029,0,1,0,0.00,1117,1117,1,1,0,3,0,6,0,1,1.00,0.00,2,672,0.00,0.00,0,3,2010,0,2,107000,2146,2,144,0,1,1,1
20,0,10150,0,0,0,0,0,0,0,1,0,0,0,5,5,1958,1958,0,0,3,3,0.00,0,0,1,0.00,0.00,0.00,4.00,0.00,912,0,0,0,1.00,912,912,0,1,0,2,0,5,0,0,0.00,1.00,1,275,0.00,0.00,0,7,2007,2,0,114500,1824,1,0,0,1,1,0
20,0,14226,0,0,0,0,1,0,6,0,0,0,0,8,5,2006,2006,1,0,0,0,1.00,1,0,0,1.00,0.00,1.00,0.00,0.00,1935,0,2,0,0.00,1973,1973,0,2,0,3,1,9,0,1,0.00,2.00,3,895,0.00,0.00,0,7,2007,1,1,395000,3908,2,360,0,1,1,1
120,1,4500,0,0,0,0,3,0,12,0,0,1,0,6,5,1998,1998,1,0,0,0,1.00,0,0,0,2.00,0.00,0.00,1.00,0.00,1204,0,0,0,0.00,1204,1204,1,2,0,2,0,5,0,0,0.00,2.00,2,412,0.00,0.00,0,6,2009,0,0,162000,2408,3,247,0,1,1,0
20,0,11210,0,1,0,0,0,0,1,0,0,0,0,7,5,2005,2006,0,0,0,0,1.00,1,0,0,1.00,0.00,1.00,1.00,0.00,1614,0,0,0,0.00,1614,1614,0,2,0,3,1,7,0,0,0.00,1.00,3,865,0.00,0.00,0,7,2006,1,1,221500,3228,2,203,0,1,1,0
20,0,13350,0,1,0,0,0,0,7,0,0,0,0,5,5,1974,1974,1,0,1,4,0.00,0,0,1,0.00,0.00,0.00,2.00,0.00,864,0,1,0,0.00,894,894,1,1,0,3,0,5,0,1,0.00,0.00,2,440,0.00,0.00,0,6,2006,0,0,142500,1758,2,241,0,1,1,1
90,3,8400,0,0,0,0,0,0,9,1,0,2,0,5,5,1977,1977,0,0,4,4,1.00,0,0,3,1.00,0.00,0.00,1.00,0.00,0,0,1,0,0.00,2020,2020,0,2,0,4,0,10,0,2,1.00,0.00,2,630,0.00,0.00,0,10,2007,0,0,144000,2020,2,0,0,1,0,1
90,0,10530,0,0,0,0,0,0,12,0,0,2,4,6,5,1977,1977,0,0,4,10,1.00,0,0,1,1.00,0.00,2.00,1.00,0.00,975,0,1,0,0.00,1004,1004,1,1,0,2,0,4,0,0,0.00,0.00,2,504,0.00,0.00,0,5,2006,0,0,135000,1979,2,0,0,1,1,0
20,0,7875,0,0,0,0,0,0,5,0,0,0,0,7,5,1995,1996,0,0,1,2,1.00,0,0,0,1.00,1.00,0.00,0.00,0.00,1237,0,2,0,0.00,1253,1253,0,2,0,3,0,6,0,1,0.00,2.00,2,402,0.00,0.00,0,6,2007,0,0,176000,2490,2,241,0,1,1,1
60,0,7153,0,0,0,0,0,0,9,0,0,0,1,6,5,1992,1992,0,0,0,0,0.00,1,1,0,1.00,0.00,0.00,2.00,0.00,761,0,0,0,0.00,810,1603,0,2,1,3,1,7,0,0,0.00,1.00,2,484,0.00,0.00,0,7,2006,0,0,175900,2364,3,124,0,1,1,0
20,0,16285,0,2,0,0,0,0,1,0,0,0,0,7,5,2001,2002,0,0,0,0,0.00,1,0,0,1.00,0.00,0.00,0.00,0.00,1413,0,0,0,0.00,1430,1430,0,2,0,3,1,6,0,0,0.00,1.00,2,605,0.00,0.00,0,6,2009,0,0,187100,2843,2,33,0,1,1,0
85,0,9101,0,1,0,0,1,0,12,0,0,0,4,5,6,1978,1978,0,0,4,4,1.00,0,1,0,1.00,0.00,1.00,1.00,0.00,1097,0,0,0,0.00,1110,1110,1,1,0,1,1,4,0,1,0.00,2.00,2,602,0.00,0.00,0,7,2009,0,0,165500,2207,2,333,0,1,1,1
75,1,6300,0,0,0,0,0,0,2,0,0,0,6,6,6,1914,2001,0,0,3,6,0.00,0,0,1,0.00,0.00,0.00,0.00,0.00,742,0,0,0,0.00,742,1484,0,2,0,3,0,9,0,1,0.00,1.00,0,0,0.00,0.00,0,6,2008,0,0,128000,2226,2,425,0,0,1,1
20,0,9790,0,0,0,0,0,0,8,1,0,0,0,6,5,1967,1967,0,0,6,3,0.00,0,0,1,0.00,0.00,0.00,4.00,2.00,1372,0,1,0,0.00,1342,1342,0,2,0,3,0,7,0,1,0.00,0.00,2,457,0.00,0.00,0,9,2009,0,0,161500,2714,2,197,0,1,1,1
50,1,10800,0,0,0,0,0,0,2,2,0,0,2,5,6,1915,1950,0,0,2,1,0.00,0,1,0,3.00,0.00,0.00,5.00,0.00,686,0,1,0,0.00,966,1652,1,2,0,4,0,7,0,0,1.00,0.00,1,416,0.00,0.00,0,6,2010,0,0,139000,2338,3,196,0,1,1,0
60,0,10142,0,1,0,0,0,0,9,0,0,0,1,7,5,2004,2004,0,0,0,0,0.00,1,0,0,1.00,0.00,0.00,1.00,0.00,956,0,0,0,0.00,956,2084,1,2,1,4,1,8,0,0,2.00,1.00,2,618,0.00,0.00,0,1,2010,0,0,233000,3040,4,45,0,1,1,0
20,1,6000,0,0,0,0,1,0,2,0,0,0,0,4,7,1954,2000,0,0,2,1,0.00,0,0,1,0.00,0.00,0.00,0.00,0.00,901,0,0,0,0.00,901,901,0,1,0,2,0,4,0,0,1.00,0.00,1,281,1.00,0.00,0,8,2008,0,0,107900,1802,1,0,0,1,1,0
60,0,12205,0,1,3,0,0,0,16,0,0,0,1,6,8,1966,2007,0,0,1,2,1.00,0,0,1,0.00,2.00,2.00,5.00,0.00,832,0,2,0,0.00,976,2087,0,2,1,5,1,9,0,0,0.00,2.00,2,444,0.00,0.00,0,7,2007,0,0,187500,2919,3,301,0,1,1,0
120,0,3182,0,0,0,0,0,0,20,0,0,1,0,7,5,2005,2006,0,0,0,0,1.00,1,0,0,1.00,0.00,0.00,1.00,0.00,1145,0,0,0,0.00,1145,1145,0,2,0,2,1,5,0,1,0.00,2.00,2,397,0.00,0.00,0,9,2009,0,0,160200,2290,2,116,0,1,1,1
80,0,11333,0,1,0,0,1,0,12,0,0,0,3,6,5,1976,1976,0,0,1,2,0.00,0,0,0,1.00,0.00,1.00,2.00,0.00,1029,0,1,0,0.00,1062,1062,1,1,0,3,0,5,0,2,0.00,1.00,2,539,0.00,0.00,0,5,2007,0,0,146800,2091,2,120,0,1,1,1
60,0,9920,0,1,0,0,2,0,13,0,0,0,1,7,5,1996,1997,0,0,2,1,0.00,1,0,0,1.00,0.00,1.00,1.00,0.00,1117,0,0,0,0.00,1127,2013,1,2,1,3,0,8,0,1,0.00,0.00,2,455,0.00,0.00,0,6,2007,0,0,269790,3130,4,310,0,1,1,1
20,0,9158,0,0,0,0,0,0,4,0,0,0,0,8,5,2007,2007,0,0,5,5,2.00,1,0,0,1.00,0.00,1.00,0.00,0.00,1496,0,0,0,0.00,1496,1496,0,2,0,3,1,7,0,0,0.00,2.00,2,474,0.00,0.00,0,6,2007,1,1,225000,2992,2,298,0,1,1,0
60,0,10832,0,1,0,0,1,0,5,0,0,0,1,7,5,1994,1996,0,0,2,1,0.00,1,0,0,1.00,0.00,0.00,0.00,0.00,712,0,0,0,0.00,1086,1895,0,2,1,3,1,7,0,1,0.00,2.00,2,409,0.00,0.00,0,10,2008,0,0,194500,2607,3,189,0,1,1,1
60,0,8400,0,0,0,0,0,0,9,0,0,0,1,6,6,1980,1981,0,0,1,2,1.00,0,0,1,1.00,0.00,0.00,0.00,0.00,650,0,1,0,0.00,888,1564,0,2,1,3,0,7,0,1,0.00,0.00,2,476,0.00,0.00,0,4,2010,0,0,171000,2214,3,254,0,1,1,1
20,0,8197,0,0,0,0,0,0,7,0,0,0,0,6,5,1977,1977,0,0,4,4,1.00,0,0,1,0.00,0.00,0.00,0.00,0.00,660,0,0,0,0.00,1285,1285,0,1,1,3,0,7,0,1,0.00,1.00,2,528,0.00,0.00,0,4,2007,0,0,143500,1945,2,138,0,1,1,1
20,0,7677,0,0,0,0,0,0,0,0,0,0,0,5,5,1953,1953,0,0,0,0,0.00,0,0,1,0.00,0.00,0.00,3.00,0.00,773,0,2,0,0.00,773,773,0,1,0,2,0,4,0,0,0.00,0.00,1,240,0.00,0.00,0,4,2008,0,2,110000,1546,1,0,0,1,1,0
60,0,13518,0,0,0,0,0,0,6,0,0,0,1,9,5,2008,2009,1,0,0,0,2.00,2,0,0,2.00,0.00,0.00,0.00,0.00,1926,0,0,0,0.00,1966,3140,0,3,1,4,2,11,0,2,2.00,2.00,3,820,0.00,0.00,0,7,2009,1,1,485000,5066,4,222,0,1,1,1
50,0,7200,0,0,0,0,1,0,17,1,0,0,2,5,7,1937,1950,0,0,3,3,1.00,0,0,2,1.00,0.00,0.00,2.00,0.00,731,0,0,0,0.00,981,1768,1,1,1,3,1,7,0,2,1.00,0.00,1,240,0.00,0.00,0,6,2007,0,0,175000,2499,3,264,0,1,1,1
60,0,12798,0,1,2,0,0,1,16,1,0,0,1,6,5,1997,1997,0,0,0,0,0.00,0,0,0,1.00,0.00,2.00,1.00,0.00,616,0,2,0,0.00,616,1688,1,2,1,4,1,8,0,0,0.00,1.00,2,603,0.00,0.00,0,5,2008,0,0,200000,2304,4,702,0,1,1,0
30,1,4800,0,0,0,0,0,0,15,0,0,0,0,4,7,1916,1990,0,0,2,1,0.00,0,0,1,0.00,0.00,0.00,5.00,0.00,1196,0,0,0,1.00,1196,1196,1,1,0,2,0,5,0,0,1.00,0.00,2,440,0.00,0.00,0,7,2007,0,0,109900,2392,2,0,0,1,1,0
60,0,8199,0,0,0,0,0,0,1,0,0,0,1,7,5,2005,2005,0,0,7,6,0.00,1,0,0,1.00,0.00,1.00,1.00,0.00,728,0,0,0,0.00,728,1456,1,2,1,3,1,7,0,1,0.00,2.00,2,410,0.00,0.00,0,10,2008,0,0,189000,2184,4,54,0,1,1,1
60,0,13891,0,0,0,0,0,0,6,0,0,0,1,9,5,2008,2009,1,0,0,0,2.00,2,0,0,2.00,0.00,2.00,0.00,0.00,1734,0,0,0,0.00,1734,2822,0,3,1,4,2,12,0,1,2.00,1.00,3,1020,0.00,0.00,0,1,2009,1,1,582933,4556,4,414,0,1,1,1
20,0,9000,0,0,0,0,0,0,0,0,0,0,0,5,5,1954,1954,0,0,3,3,0.00,0,0,1,0.00,0.00,0.00,5.00,0.00,936,0,1,0,0.00,1128,1128,0,1,0,2,0,5,2,0,0.00,0.00,1,286,0.00,0.00,0,6,2006,0,3,118000,2064,1,0,0,1,1,0
20,0,12274,0,1,0,0,3,0,4,0,0,0,0,7,5,2008,2008,0,0,0,0,2.00,1,0,0,1.00,0.00,0.00,0.00,0.00,1417,0,0,0,0.00,1428,1428,0,2,0,3,2,6,0,0,0.00,1.00,2,554,0.00,0.00,0,7,2008,1,1,227680,2845,2,60,0,1,1,0
80,0,9750,0,0,0,0,0,0,0,0,0,0,3,5,5,1967,1967,0,0,0,0,0.00,0,0,0,0.00,0.00,1.00,2.00,1.00,980,0,2,0,0.00,980,980,0,2,0,3,0,6,0,0,0.00,2.00,1,384,0.00,0.00,0,10,2006,0,0,135500,1960,2,68,0,1,1,0
70,0,21384,0,0,0,0,0,0,10,0,0,0,1,5,6,1923,2004,0,0,3,3,0.00,0,0,1,0.00,0.00,2.00,1.00,0.00,1324,0,0,0,0.00,1072,1576,2,1,1,3,1,6,0,1,0.00,1.00,2,528,0.00,0.00,0,5,2009,0,0,223500,2900,4,312,0,1,1,1
80,0,13400,0,0,0,0,0,0,0,0,0,0,3,5,5,1966,1966,0,0,0,0,1.00,0,0,1,0.00,0.00,1.00,2.00,3.00,1024,0,1,0,0.00,1086,1086,1,1,0,3,0,6,0,1,0.00,1.00,2,484,0.00,0.00,0,6,2006,0,0,159950,2110,2,0,0,1,1,1
75,1,8100,0,0,0,0,1,0,2,0,0,0,6,5,5,1898,1965,1,0,9,9,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,849,0,1,1,1.00,1075,2138,0,2,0,2,0,11,0,0,1.00,0.00,2,360,1.00,3.00,1,11,2009,0,0,106000,2987,2,196,0,1,1,0
20,0,10140,0,0,0,0,0,0,8,0,0,0,0,6,6,1974,1999,1,0,1,2,1.00,0,0,1,0.00,0.00,0.00,2.00,2.00,1040,0,3,0,0.00,1309,1309,1,1,1,3,1,5,0,1,0.00,1.00,2,484,0.00,0.00,0,1,2006,0,0,181000,2349,3,265,1,1,1,1
120,1,4438,0,0,0,0,0,0,1,0,0,1,0,6,5,2004,2004,0,0,0,0,1.00,1,0,0,1.00,0.00,2.00,1.00,0.00,848,0,0,0,0.00,848,848,1,1,0,1,1,4,0,1,0.00,2.00,2,420,0.00,0.00,0,6,2008,3,0,144500,1696,2,140,0,1,1,1
20,4,8712,1,0,1,0,0,1,15,0,0,0,0,5,5,1952,1952,1,0,3,3,0.00,3,0,1,0.00,0.00,1.00,0.00,0.00,540,0,1,1,1.00,1044,1044,0,1,0,2,3,4,0,0,3.00,0.00,2,504,0.00,0.00,1,6,2010,0,4,55993,1584,1,0,0,1,1,0
20,0,9750,0,0,0,0,0,0,0,0,0,0,0,6,6,1958,1958,0,0,2,1,1.00,0,0,1,0.00,0.00,0.00,4.00,0.00,1442,0,2,0,0.00,1442,1442,0,1,1,4,0,7,0,0,0.00,1.00,1,301,0.00,0.00,0,4,2007,2,0,157900,2884,2,275,0,1,1,0
50,0,8248,0,0,0,0,0,0,3,0,0,0,2,5,7,1918,1950,0,0,8,7,0.00,0,0,2,0.00,0.00,0.00,0.00,0.00,686,1,2,0,0.00,686,1250,0,1,1,3,3,7,0,0,1.00,0.00,1,280,0.00,0.00,2,7,2006,0,0,116000,1936,2,303,0,1,1,0
20,0,12137,0,2,0,0,2,0,1,0,0,0,0,7,5,1998,1998,0,0,0,0,1.00,0,0,0,1.00,0.00,0.00,0.00,0.00,1649,0,0,0,0.00,1661,1661,0,2,0,3,1,6,0,0,0.00,1.00,2,598,0.00,0.00,0,5,2010,0,0,224900,3310,2,34,0,1,1,0
20,0,11425,0,1,0,0,1,0,0,0,0,0,0,5,6,1954,1954,0,0,6,8,0.00,0,0,1,0.00,0.00,0.00,3.00,0.00,1008,0,2,0,0.00,1008,1008,0,1,0,2,0,4,0,1,0.00,1.00,1,275,0.00,0.00,0,7,2006,0,0,137000,2016,1,120,0,1,1,1
20,0,13265,0,1,0,0,2,0,12,0,0,0,0,8,5,2002,2002,1,0,5,5,1.00,1,0,0,1.00,0.00,0.00,1.00,0.00,1568,0,0,0,0.00,1689,1689,1,2,0,3,1,7,0,2,0.00,1.00,3,857,0.00,0.00,0,7,2008,0,0,271000,3257,3,209,0,1,1,1
80,0,8816,0,0,0,0,0,0,16,0,0,0,3,6,7,1971,1971,0,0,1,2,1.00,0,0,1,0.00,0.00,1.00,1.00,0.00,1010,0,2,0,0.00,1052,1052,1,1,0,3,0,6,0,0,0.00,0.00,2,440,0.00,0.00,0,6,2010,0,0,155000,2062,2,0,0,1,1,0
120,0,6371,0,1,0,0,0,0,6,0,0,1,0,7,5,2009,2010,0,0,0,0,2.00,1,0,0,1.00,0.00,3.00,1.00,0.00,1358,0,0,0,0.00,1358,1358,1,2,0,2,1,6,0,1,0.00,1.00,2,484,0.00,0.00,0,6,2010,1,1,224000,2716,3,227,0,1,1,1
60,0,7226,0,1,0,0,2,0,1,0,0,0,1,7,5,2003,2003,0,0,0,0,0.00,1,0,0,1.00,0.00,0.00,0.00,0.00,798,0,0,0,0.00,798,1640,0,2,1,3,1,6,0,0,0.00,1.00,2,595,0.00,0.00,0,6,2008,0,0,183000,2438,3,45,0,1,1,0
20,1,6000,0,0,1,0,0,1,2,0,0,4,0,4,4,1953,1953,0,0,2,1,0.00,3,0,1,3.00,0.00,0.00,0.00,0.00,936,0,1,1,0.00,936,936,0,1,0,2,0,4,1,0,1.00,0.00,2,576,0.00,0.00,0,2,2009,0,0,93000,1872,1,144,0,1,1,0
60,0,12394,0,1,0,0,1,0,5,0,0,0,1,7,5,2003,2003,0,0,0,0,0.00,1,0,0,1.00,0.00,2.00,0.00,0.00,847,0,0,0,0.00,847,1733,0,2,1,3,1,7,0,1,2.00,2.00,2,433,0.00,0.00,0,10,2007,0,3,225000,2580,3,148,0,1,1,1
50,0,9900,0,0,0,0,0,0,17,0,0,0,2,6,7,1940,1950,0,0,0,0,0.00,0,0,2,0.00,0.00,0.00,0.00,0.00,778,0,1,0,0.00,944,1489,0,2,0,3,0,7,0,1,1.00,0.00,1,240,0.00,0.00,0,7,2009,0,0,139500,2267,2,335,0,1,1,1
20,2,11216,0,0,0,0,0,0,4,0,0,0,0,8,5,2006,2006,0,0,0,0,0.00,1,0,0,1.00,1.00,0.00,0.00,0.00,1489,0,0,0,0.00,1489,1489,0,2,0,3,1,7,0,1,0.00,1.00,2,776,0.00,0.00,0,6,2006,1,1,232600,2978,2,140,0,1,1,1
20,0,14803,0,0,0,0,0,0,6,4,2,0,0,10,5,2007,2008,1,0,5,5,1.00,2,0,0,2.00,0.00,1.00,1.00,0.00,2078,0,0,0,0.00,2084,2084,1,2,0,2,2,7,0,1,0.00,2.00,3,1220,0.00,0.00,0,6,2008,1,1,385000,4162,3,233,0,1,1,1
45,1,6130,0,0,0,0,0,0,10,0,0,0,5,5,6,1924,1950,0,0,2,1,0.00,0,0,2,0.00,0.00,0.00,2.00,0.00,784,0,2,0,0.00,784,784,1,1,0,2,1,5,0,0,0.00,1.00,0,0,0.00,0.00,0,5,2008,0,0,109500,1568,2,116,0,0,1,0
