"Id","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","_stFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","PoolQC","Fence","MiscFeature","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","Total_porch_sf","haspool","hasgarage","hasbsmt","hasfireplace"
818,20,"0",13265,"0",,"1","0","0","2","0","12","0","0","0","0",8,5,2002,2002,"1","0","5","5","1","1","0","0","1","0","0","1","0",1568,"0","0","0","0",1689,1689,1,2,0,3,"1",7,"0",2,"0","0","1",3,857,"0","0","0",,,,7,2008,"0","0",271000,3257,3,209,0,1,1,1
819,80,"0",8816,"0",,"0","0","0","0","0","16","0","0","0","3",6,7,1971,1971,"0","0","1","2","1","0","0","1","0","0","1","1","0",1010,"0","2","0","0",1052,1052,1,1,0,3,"0",6,"0",0,,"0","0",2,440,"0","0","0",,"0",,6,2010,"0","0",155000,2062,2,0,0,1,1,0
820,120,"0",6371,"0",,"1","0","0","0","0","6","0","0","1","0",7,5,2009,2010,"0","0","0","0","2","1","0","0","1","0","3","1","0",1358,"0","0","0","0",1358,1358,1,2,0,2,"1",6,"0",1,"0","0","1",2,484,"0","0","0",,,,6,2010,"1","1",224000,2716,3,227,0,1,1,1
821,60,"0",7226,"0",,"1","0","0","2","0","1","0","0","0","1",7,5,2003,2003,"0","0","0","0","0","1","0","0","1","0","0","0","0",798,"0","0","0","0",798,1640,0,2,1,3,"1",6,"0",0,,"0","1",2,595,"0","0","0",,,,6,2008,"0","0",183000,2438,3,45,0,1,1,0
822,20,"1",6000,"0","1","0","1","0","0","1","2","0","0","4","0",4,4,1953,1953,"0","0","2","1","0","3","0","1","3","0","0","0","0",936,"0","1","1","0",936,936,0,1,0,2,"0",4,"1",0,,"1","0",2,576,"0","0","0",,,,2,2009,"0","0",93000,1872,1,144,0,1,1,0
823,60,"0",12394,"0",,"1","0","0","1","0","5","0","0","0","1",7,5,2003,2003,"0","0","0","0","0","1","0","0","1","0","2","0","0",847,"0","0","0","0",847,1733,0,2,1,3,"1",7,"0",1,"0","2","2",2,433,"0","0","0",,,,10,2007,"0","3",225000,2580,3,148,0,1,1,1
824,50,"0",9900,"0",,"0","0","0","0","0","17","0","0","0","2",6,7,1940,1950,"0","0","0","0","0","0","0","2","0","0","0","0","0",778,"0","1","0","0",944,1489,0,2,0,3,"0",7,"0",1,"0","1","0",1,240,"0","0","0",,"2",,7,2009,"0","0",139500,2267,2,335,0,1,1,1
825,20,"2",11216,"0",,"0","0","0","0","0","4","0","0","0","0",8,5,2006,2006,"0","0","0","0","0","1","0","0","1","1","0","0","0",1489,"0","0","0","0",1489,1489,0,2,0,3,"1",7,"0",1,"0","0","1",2,776,"0","0","0",,,,6,2006,"1","1",232600,2978,2,140,0,1,1,1
826,20,"0",14803,"0",,"0","0","0","0","0","6","4","2","0","0",10,5,2007,2008,"1","0","5","5","1","2","0","0","2","0","1","1","0",2078,"0","0","0","0",2084,2084,1,2,0,2,"2",7,"0",1,"0","0","2",3,1220,"0","0","0",,,,6,2008,"1","1",385000,4162,3,233,0,1,1,1
827,45,"1",6130,"0",,"0","0","0","0","0","10","0","0","0","5",5,6,1924,1950,"0","0","2","1","0","0","0","2","0","0","0","2","0",784,"0","2","0","0",784,784,1,1,0,2,"1",5,"0",0,,,,0,0,,,"0",,,,5,2008,"0","0",109500,1568,2,116,0,0,1,0
828,20,"0",8529,"0",,"1","0","0","0","0","9","0","0","0","0",7,5,2001,2001,"0","0","0","0","0","1","0","0","1","0","0","1","0",1454,"0","0","0","0",1434,1434,0,2,0,3,"1",6,"0",1,"1","0","1",2,527,"0","0","0",,,,4,2009,"0","0",189000,2888,2,329,0,1,1,1
829,60,"0",28698,"0",,"2","3","0","2","2","16","0","0","0","1",5,5,1967,1967,"2","1","4","4","0","0","0","0","0","1","2","5","4",1013,"0","1","0","0",1160,2126,0,2,1,3,"0",7,"1",0,,"0","2",2,538,"0","0","0",,,,6,2009,"0","2",185000,3139,3,711,0,1,1,0
830,160,"2",2544,"0","1","0","0","0","0","0","4","0","0","3","1",7,5,2005,2005,"0","0","2","1","0","1","0","0","1","0","0","0","0",600,"0","0","0","0",520,1223,0,2,1,2,"1",4,"0",0,,"1","1",2,480,"0","0","0",,,,7,2006,"0","0",147400,1743,3,166,0,1,1,0
831,20,"0",11900,"0",,"1","0","0","1","0","0","0","0","0","0",6,5,1957,1957,"0","0","1","2","1","0","0","1","0","0","0","4","0",1392,"0","1","0","1",1392,1392,1,1,1,3,"0",6,"0",2,"0","0","1",2,458,"0","0","0",,,,6,2008,"0","0",166000,2784,3,192,0,1,1,1
832,160,"2",3180,"0","1","0","0","0","0","0","4","0","0","1","1",7,5,2005,2005,"0","0","2","1","0","0","0","0","1","0","0","0","0",600,"0","0","0","0",520,1200,0,2,1,2,"1",4,"0",0,,"1","1",2,480,"0","0","0",,,,6,2006,"0","0",151000,1720,3,166,0,1,1,0
833,60,"0",9548,"0",,"1","0","0","2","0","1","0","0","0","1",7,6,2003,2003,"0","0","0","0","1","1","0","0","1","0","0","1","0",941,"0","0","0","0",941,1829,1,2,1,3,"1",7,"0",1,"1","0","1",2,613,"0","0","0",,,,1,2010,"0","0",237000,2770,4,231,0,1,1,1
834,20,"0",10004,"0",,"0","0","0","0","0","0","0","0","0","0",6,6,1964,1964,"0","0","1","4","1","0","0","1","0","0","0","4","3",1516,"0","1","0","0",1516,1516,0,1,1,3,"0",6,"0",0,,"0","1",2,472,"0","0","0",,,,2,2009,"0","0",167000,3032,2,152,0,1,1,0
835,20,"0",7875,"0",,"0","0","0","0","0","0","0","0","0","0",5,6,1961,1961,"0","0","0","0","1","0","0","1","0","0","0","4","0",1144,"0","2","0","0",1144,1144,1,1,0,3,"0",6,"0",0,,"0","0",2,456,"0","0","0",,"2",,9,2008,"0","0",139950,2288,2,0,0,1,1,0
836,20,"0",9600,"0",,"0","0","0","0","0","7","0","0","0","0",4,7,1950,1995,"0","0","0","2","0","0","0","1","1","0","0","3","0",1067,"0","1","0","0",1067,1067,0,2,0,2,"1",4,"1",0,,"0","0",2,436,"0","0","0",,,,2,2010,"0","0",128000,2134,2,290,0,1,1,0
837,30,"1",8100,"0","1","0","0","0","0","0","2","0","0","0","0",5,6,1948,1973,"0","0","0","0","0","0","0","2","0","0","0","4","0",1559,"0","2","0","0",1559,1559,1,1,0,2,"0",5,"1",0,,"1","0",2,812,"0","0","0",,"2",,6,2007,"2","0",153500,3118,2,346,0,1,1,0
838,160,"1",1680,"0",,"0","0","0","0","0","21","0","0","3","1",6,5,1973,1973,"0","0","1","2","1","0","0","1","0","0","0","3","0",483,"0","1","0","0",483,987,1,1,1,2,"0",5,"0",0,,"1","0",1,264,"0","0","0",,,,11,2008,"0","0",100000,1470,3,0,0,1,1,0
839,20,"0",9525,"0",,"0","0","0","0","0","1","0","0","0","0",5,6,1995,2006,"0","0","0","0","0","0","0","0","1","0","0","0","0",1099,"0","0","0","0",1099,1099,0,1,1,3,"1",6,"0",0,,"0","0",1,352,"0","0","0",,,,6,2008,"0","0",144000,2198,2,278,0,1,1,0
840,50,"0",11767,"0",,"0","0","0","0","0","3","0","0","0","2",5,6,1946,1995,"0","0","2","1","0","0","0","1","0","0","0","3","0",768,"0","0","0","0",768,1200,0,1,0,3,"0",6,"0",0,,"1","0",1,240,"0","0","0",,,,5,2008,"0","0",130500,1968,1,0,0,1,1,0
841,70,"3",12155,"0",,"1","0","0","0","0","17","0","0","0","1",6,8,1925,1950,"0","0","3","3","0","0","0","2","0","0","0","3","0",672,"0","1","1","0",810,1482,0,2,0,4,"3",7,"0",0,,"1","0",1,400,"0","0","2",,,,3,2008,"0","0",140000,2154,2,254,0,1,1,0
842,70,"1",10440,"0","0","0","0","0","0","0","2","0","0","0","1",5,8,1904,2002,"0","0","2","1","0","0","0","0","0","0","0","0","0",650,"0","2","0","0",958,1539,0,2,0,3,"1",8,"0",1,"4","1","0",2,686,"2","0","2",,,,6,2008,"0","0",157500,2189,2,216,0,1,1,1
843,80,"0",9020,"0",,"0","0","0","0","0","0","0","0","0","3",6,7,1966,1966,"0","0","1","2","1","0","0","1","0","0","2","4","4",1127,"0","1","0","0",1165,1165,1,1,1,3,"0",6,"0",0,,"0","1",2,490,"2","2","0",,"1",,5,2008,"0","0",174900,2292,3,129,0,1,1,0
844,90,"0",8000,"0",,"0","0","0","1","0","0","2","0","2","0",5,4,1961,1961,"0","0","6","8","0","0","0","1","0","0","0","0","0",1800,"0","0","1","0",1800,1800,0,2,0,6,"0",10,"0",0,,,,0,0,,,"0",,,,7,2007,"0","0",141000,3600,2,0,0,0,1,0
845,50,"1",12665,"0","0","1","0","0","0","0","2","2","0","0","2",5,8,1915,1950,"0","0","3","3","0","0","0","2","0","0","3","0","0",876,"0","2","0","0",876,1416,0,1,1,4,"0",7,"0",1,"0","1","0",3,720,"0","0","0",,,,6,2008,"0","0",153900,2292,2,612,0,1,1,1
846,85,"0",16647,"0",,"1","0","0","2","0","7","5","0","0","4",5,5,1975,1981,"0","0","1","2","0","0","0","1","1","0","2","2","0",1390,"0","1","0","0",1701,1701,1,2,0,3,"0",6,"1",2,"1","3","2",2,611,"0","0","0",,,,1,2007,"0","0",171000,3091,3,0,0,1,1,1
847,60,"0",9317,"0",,"0","0","0","0","0","9","0","0","0","1",7,5,1993,1993,"0","0","1","2","1","1","0","0","1","0","0","2","0",740,"0","0","0","0",1006,1775,1,2,1,3,"1",7,"0",1,"1","0","0",2,425,"0","0","0",,,,7,2009,"0","0",213000,2515,4,498,0,1,1,1
848,20,"0",15523,"0",,"1","0","0","2","0","1","0","0","0","0",5,6,1972,1972,"0","0","1","4","0","0","0","1","0","0","1","3","0",864,"0","0","0","0",864,864,1,1,0,3,"0",5,"0",1,"2","0","0",1,338,"0","0","0",,,,8,2009,"0","0",133500,1728,2,0,0,1,1,1
849,50,"0",45600,"0",,"2","1","0","0","0","16","0","0","0","2",6,8,1908,1997,"0","0","3","3","0","0","0","2","0","0","0","0","0",907,"0","1","0","0",1307,2358,0,3,0,5,"0",10,"0",1,"0","1","0",2,360,"1","0","0",,,,9,2008,"0","0",240000,3265,3,701,0,1,1,1
850,80,"0",9600,"0",,"0","0","0","3","0","22","1","0","0","3",6,7,1976,1994,"1","0","4","4","1","1","1","1","0","0","0","0","0",528,"0","0","0","0",1094,1855,0,2,1,3,"0",7,"0",1,"1","0","1",2,512,"0","0","0",,,,8,2007,"0","0",187000,2383,3,213,0,1,1,1
851,120,"1",4435,"0",,"0","0","0","0","0","1","0","0","1","0",6,5,2003,2003,"0","0","0","0","1","1","0","0","1","0","1","1","0",848,"0","0","0","0",848,848,1,1,0,1,"1",3,"0",0,,"0","2",2,420,"0","0","0",,,,11,2007,"0","0",131500,1696,2,140,0,1,1,0
852,120,"0",3196,"0",,"0","0","0","0","0","20","0","0","1","0",8,5,2003,2003,"0","0","0","0","1","1","0","0","1","0","2","0","0",1273,"0","0","0","0",1456,1456,0,2,0,2,"1",7,"0",1,"1","0","2",2,400,"0","0","0",,,,5,2006,"0","0",215000,2729,2,163,0,1,1,1
853,75,"0",7128,"0",,"0","0","0","0","0","11","0","0","0","6",7,5,1941,1950,"0","0","2","1","0","0","1","1","0","0","0","4","0",918,"0","2","0","0",918,1646,0,2,0,4,"0",7,"0",2,"0","1","0",1,240,"0","0","0",,"0",,8,2007,"0","0",164000,2564,2,126,0,1,1,1
854,80,"0",12095,"0",,"1","0","0","1","0","0","0","0","0","3",6,6,1964,1964,"0","0","2","2","1","0","1","1","0","0","2","4","0",1127,"0","1","0","0",1445,1445,0,1,1,3,"0",7,"0",1,"2","0","1",2,645,"0","0","0",,"0",,8,2009,"0","0",158000,2572,2,180,0,1,1,1
855,20,"0",17920,"0",,"0","0","0","0","0","7","0","0","0","0",5,4,1955,1974,"1","0","3","4","0","0","0","1","0","0","3","2","1",1763,"0","1","0","0",1779,1779,1,1,1,3,"0",6,"0",1,"0","0","0",2,454,"0","0","0",,,,7,2006,"0","2",170000,3542,3,730,0,1,1,1
856,20,"0",6897,"0",,"1","0","0","1","0","7","0","0","0","0",5,8,1962,2010,"0","0","1","2","0","0","1","1","0","0","0","2","0",1040,"0","0","0","0",1040,1040,1,1,1,3,"0",6,"0",0,,"1","0",1,260,"0","0","0",,,,4,2010,"0","0",127000,2080,3,104,0,1,1,0
857,80,"0",10970,"0",,"1","3","0","0","1","1","0","0","0","3",6,6,1978,1978,"0","0","4","2","0","0","0","1","1","1","2","1","2",940,"0","1","0","0",1026,1026,1,1,0,3,"0",5,"0",0,,"1","0",2,576,"0","1","0",,"0",,10,2008,"0","0",147000,1966,2,34,0,1,1,0
858,60,"0",8125,"0",,"0","0","0","0","0","5","0","0","0","1",6,5,1994,1995,"0","0","1","2","0","0","0","0","1","0","0","0","0",702,"0","2","0","0",702,1481,0,2,1,3,"0",6,"0",1,"1","0","2",2,343,"0","0","0",,,,3,2009,"0","0",174000,2183,3,36,0,1,1,1
859,20,"0",10400,"0",,"0","0","0","0","0","8","0","0","0","0",7,5,1976,1976,"0","0","1","2","1","0","0","1","1","0","0","0","0",1090,"0","1","0","0",1370,1370,0,2,0,3,"0",6,"0",1,"1","0","1",2,479,"0","0","0",,"0",,6,2009,"0","3",152000,2460,2,0,0,1,1,1
860,60,"0",11029,"0",,"1","0","0","1","0","8","6","0","0","1",6,7,1968,1984,"0","0","1","2","1","0","0","1","0","0","3","3","0",1054,"0","1","0","0",1512,2654,1,2,1,4,"1",9,"0",1,"0","0","0",2,619,"0","0","0",,,,8,2006,"0","0",250000,3708,4,287,0,1,1,1
861,50,"0",7642,"0",,"0","0","0","1","0","11","0","0","0","2",7,8,1918,1998,"0","0","3","3","0","1","0","2","0","0","0","0","0",912,"0","2","0","0",912,1426,0,1,1,3,"1",7,"0",1,"0","1","0",1,216,"0","0","0",,"1",,6,2007,"0","0",189950,2338,2,240,0,1,1,1
862,190,"0",11625,"0",,"0","0","0","0","0","7","0","0","4","0",5,4,1965,1965,"1","0","4","2","0","0","0","0","0","0","3","3","0",1039,"0","0","0","0",1039,1039,1,1,1,3,"0",6,"0",0,,"0","0",2,504,"0","0","0",,,,4,2010,"0","0",131500,2078,3,0,0,1,1,0
863,20,"0",9672,"0",,"0","0","0","1","0","9","0","0","0","0",6,5,1984,1985,"1","0","1","4","0","0","0","0","1","0","0","1","0",1040,"0","1","0","0",1097,1097,0,2,0,3,"0",6,"0",0,,"0","0",2,480,"0","0","0",,"1",,5,2010,"0","0",152000,2137,2,0,0,1,1,0
864,20,"0",7931,"0",,"0","0","0","0","0","0","0","0","0","0",5,5,1959,1959,"1","0","6","4","0","0","0","1","0","0","0","3","0",1148,"0","1","0","0",1148,1148,1,1,0,3,"0",6,"0",0,,"0","0",1,672,"0","0","0",,"1",,7,2009,"0","0",132500,2296,2,0,0,1,1,0
865,20,"2",8640,"0",,"0","0","0","0","0","4","0","0","0","0",7,5,2007,2008,"0","0","0","0","0","1","0","0","2","0","0","0","0",1372,"0","0","0","0",1372,1372,0,2,0,3,"1",6,"0",0,,"0","2",2,529,"0","0","0",,,,5,2008,"1","1",250580,2744,2,140,0,1,1,0
866,20,"0",8750,"0",,"1","0","0","0","0","0","0","0","0","0",5,6,1970,1970,"0","0","2","1","1","0","0","1","0","0","0","3","0",1002,"0","1","0","0",1002,1002,1,1,0,3,"0",5,"0",0,,"1","0",2,902,"0","0","0",,"0",,8,2009,"0","0",148500,2004,2,0,0,1,1,0
867,20,"0",10656,"0",,"1","2","0","0","0","14","0","0","0","0",8,5,2006,2007,"0","0","0","0","2","1","0","0","1","0","1","0","0",1638,"0","0","0","0",1646,1646,0,2,0,3,"1",6,"0",1,"0","0","1",3,870,"0","0","0",,,,11,2007,"1","1",248900,3284,2,272,0,1,1,1
868,20,"0",6970,"0",,"0","0","0","1","0","7","1","0","0","0",4,5,1961,1961,"0","0","0","0","0","0","0","1","0","0","0","2","0",1040,"0","1","0","0",1120,1120,1,1,1,3,"3",5,"0",0,,"0","1",2,544,"0","0","0",,,"0",5,2007,"0","0",129000,2160,3,168,0,1,1,0
869,60,"0",14762,"0",,"2","0","0","1","0","5","1","0","0","1",5,6,1948,1950,"0","0","4","4","0","0","0","3",,,,,,0,"0","2","0","0",1547,2320,0,2,0,2,"0",7,"0",1,"1","0","0",2,672,"0","0","2",,,,5,2006,"0","0",169000,2267,2,264,0,1,0,1
870,60,"0",9938,"0",,"0","0","0","0","0","9","0","0","0","1",7,5,1993,1994,"0","0","2","1","1","1","0","0","1","0","0","1","0",1050,"0","0","0","0",1062,1949,1,2,1,3,"1",8,"0",1,"1","0","2",2,574,"0","0","0",,"1",,6,2010,"0","0",236000,2999,4,246,0,1,1,1
871,20,"0",6600,"0",,"0","0","0","0","0","0","4","0","0","0",5,5,1962,1962,"1","0","2","1","0","0","0","1","0","0","0","0","0",894,"0","2","1","0",894,894,0,1,0,2,"0",5,"0",0,,"1","0",1,308,"0","0","0",,,,8,2009,"0","0",109500,1788,1,0,0,1,1,0
872,60,"0",8750,"0",,"0","0","0","0","0","1","0","0","0","1",6,5,1998,1998,"0","0","0","0","1","0","0","0","1","0","0","1","0",804,"0","0","0","0",804,1682,0,2,1,3,"1",7,"0",0,,"0","1",2,523,"0","0","0",,,,6,2010,"0","0",200500,2486,3,77,0,1,1,0
873,20,"0",8892,"0",,"0","0","0","1","0","0","0","0","0","0",5,7,1953,1996,"0","0","7","6","0","1","0","4","0","0","1","0","0",105,"0","2","0","0",910,910,0,1,0,3,"1",5,"0",0,,"0","0",2,414,"0","0","0",,"2",,10,2008,"0","0",116000,1015,1,346,0,1,1,0
874,40,"0",12144,"0",,"0","0","0","0","0","0","0","0","0","0",5,7,1949,1950,"0","0","1","2","0","1","0","1","0","0","0","4","0",832,"0","2","0","0",1036,1268,0,1,0,3,"0",6,"0",1,"0","0","0",1,288,"0","0","0",,,"1",9,2009,"0","0",133000,1868,1,28,0,1,1,1
875,50,"1",5720,"0",,"0","0","0","0","0","2","2","0","0","2",5,6,1941,1950,"0","0","3","3","0","0","0","1","0","0","0","0","0",676,"0","0","0","0",676,1131,0,1,1,3,"0",5,"0",0,,"1","0",1,200,"0","0","0",,,,8,2009,"0","2",66500,1807,2,26,0,1,1,0
876,60,"2",9000,"0",,"0","0","0","0","0","4","0","0","0","1",8,5,2007,2007,"0","0","5","5","0","1","0","0","1","0","1","1","0",1184,"0","0","0","0",1184,2610,0,2,1,4,"2",11,"0",1,"0","2","2",2,550,"0","0","0",,,,8,2007,"1","1",303477,3794,3,572,0,1,1,1
877,20,"0",25286,"0",,"0","2","0","0","1","12","0","0","0","0",4,5,1963,1963,"0","0","1","4","0","0","0","0","0","0","2","2","0",1064,"0","2","0","0",1040,1040,1,1,0,3,"0",5,"0",0,,"0","0",2,648,"0","0","0",,,,1,2007,"0","0",132250,2104,2,0,0,1,1,0
878,60,"0",8834,"0",,"0","0","0","0","0","6","0","0","0","1",9,5,2004,2005,"1","0","0","0","2","1","0","0","2","0","0","1","0",1462,"0","0","0","0",1462,2224,1,2,1,4,"2",10,"0",1,"0","0","2",3,738,"0","0","0",,,,6,2009,"0","0",350000,3686,4,184,0,1,1,1
879,85,"0",11782,"0",,"1","0","0","0","0","7","0","0","0","4",5,7,1961,1995,"0","0","1","2","0","0","0","1","0","0","1","2","0",1109,"0","1","0","0",1155,1155,1,1,0,3,"1",6,"1",0,,"1","0",2,576,"0","0","0",,"0","0",6,2010,"0","0",148000,2264,2,192,0,1,1,0
880,20,"0",7000,"0",,"1","0","0","2","0","1","0","0","0","0",5,8,1978,2005,"0","0","0","0","1","1","1","1","0","0","0","2","0",864,"0","0","0","0",864,864,1,1,0,3,"0",6,"0",0,,"0","0",1,336,"0","0","0",,"2",,7,2009,"0","0",136500,1728,2,0,0,1,1,0
881,20,"0",7024,"0",,"0","0","0","0","0","3","0","0","0","0",5,5,2005,2006,"0","0","0","0","0","0","0","0","2","1","0","2","0",1090,"0","2","0","0",1090,1090,1,1,1,2,"0",5,"0",0,,"0","2",2,450,"0","0","0",,,,6,2007,"0","0",157000,2180,3,49,0,1,1,0
882,50,"0",13758,"0",,"1","0","0","2","0","14","0","0","0","2",7,5,1990,1991,"0","0","1","2","1","1","1","1","1","0","3","5","0",1156,"0","0","0","0",1187,1717,0,2,1,3,"1",7,"0",1,"1","0","1",2,400,"0","0","0",,,,4,2007,"0","0",187500,2873,3,204,0,1,1,1
883,60,"0",9636,"0",,"1","0","0","1","0","5","0","0","0","1",6,5,1992,1993,"0","0","0","0","0","0","0","0","1","0","0","0","0",808,"0","2","0","0",808,1593,0,2,1,3,"0",7,"0",1,"1","2","1",2,389,"0","0","0",,"0",,12,2009,"0","0",178000,2401,3,382,0,1,1,1
884,75,"0",6204,"0",,"0","1","0","0","0","17","0","0","0","7",4,5,1912,1950,"0","0","3","3","0","1","0","0","0","2","0","0","0",795,"0","1","1","0",954,2230,1,1,0,5,"0",10,"0",0,,"1","0",1,440,"0","2","0",,,,3,2006,"0","0",118500,2544,2,188,0,1,1,0
885,20,"0",7150,"0",,"0","0","0","0","0","0","0","0","0","0",5,5,1967,1967,"0","0","1","2","1","0","0","1","0","0","0","3","0",892,"0","1","0","0",892,892,0,1,0,3,"0",5,"0",0,,"0","1",1,288,"0","0","0",,"2",,7,2009,"0","0",100000,1784,1,0,0,1,1,0
886,120,"2",5119,"0",,"1","0","0","2","0","4","0","0","1","0",9,5,1999,2000,"0","0","2","1","1","1","0","0","2","0","1","1","0",1698,"0","0","0","0",1709,1709,1,2,0,2,"1",5,"0",1,"1","0","2",2,506,"0","0","0",,,,1,2008,"6","2",328900,3407,3,162,0,1,1,1
887,90,"0",8393,"0",,"0","0","0","1","0","0","0","0","2","0",5,5,1959,2005,"0","0","2","1","1","0","0","1","0","0","0","5","0",1626,"0","0","0","0",1712,1712,0,2,0,4,"0",8,"0",0,,"0","2",2,588,"0","0","0",,,,6,2006,"0","3",145000,3338,2,326,0,1,1,0
888,50,"0",16466,"0",,"1","0","0","0","0","3","0","0","0","2",5,7,1955,1955,"0","0","2","1","0","0","1","0","0","0","0","0","0",816,"0","1","0","0",872,1393,0,1,1,3,"0",8,"0",0,,"0","0",1,300,"0","0","0",,,,4,2008,"0","0",135500,2209,2,386,0,1,1,0
889,20,"0",15865,"0",,"1","0","0","0","1","0","0","0","0","0",8,6,1970,1970,"2","1","3","3","0","1","1","0","0","1","2","2","1",2217,"0","0","0","0",2217,2217,1,2,0,4,"1",8,"0",1,"1","0","0",2,621,"0","0","0",,,,10,2007,"0","0",268000,4434,3,512,0,1,1,1
890,20,"0",12160,"0",,"0","0","0","0","0","0","1","0","0","0",6,4,1953,1953,"1","0","3","3","1","0","0","1","0","0","0","3","0",1505,"0","0","0","0",1505,1505,1,1,0,2,"0",6,"0",1,"1","0","1",2,505,"0","0","0",,,,2,2009,"0","0",149500,3010,2,162,0,1,1,1
891,50,"0",8064,"0",,"0","0","0","1","0","0","2","0","0","2",5,7,1949,2006,"0","0","2","1","0","0","1","1","0","0","3","0","0",672,"0","0","0","0",672,924,0,1,0,3,"0",6,"0",1,"4","1","0",2,576,"0","0","0",,"0","0",7,2007,"0","0",122900,1596,1,0,0,1,1,1
892,60,"0",11184,"0",,"0","0","0","0","0","7","0","0","0","1",6,5,1978,1978,"1","0","1","2","1","0","0","1","0","0","0","5","1",918,"0","2","0","0",918,1683,0,2,1,3,"0",7,"0",1,"1","0","1",2,440,"0","0","0",,,,7,2009,"0","0",172500,2601,3,243,0,1,1,1
893,20,"0",8414,"0",,"0","0","0","0","0","7","0","0","0","0",6,8,1963,2003,"1","0","1","2","0","0","0","1","0","0","0","1","0",1059,"0","1","0","0",1068,1068,0,1,0,3,"0",6,"0",0,,"0","1",1,264,"0","0","0",,"0",,2,2006,"0","0",154500,2127,2,192,0,1,1,0
894,20,"0",13284,"0",,"0","0","0","0","0","7","4","0","0","0",5,5,1954,1954,"0","0","3","4","0","0","0","0","1","0","3","3","0",1383,"0","1","0","0",1383,1383,1,1,0,3,"0",6,"0",1,"0","0","0",1,354,"0","0","0",,"1",,6,2008,"0","0",165000,2766,2,627,0,1,1,1
895,90,"0",7018,"0",,"0","1","0","0","0","9","0","0","2","0",5,5,1979,1979,"0","0","4","4","0","0","0","3",,,,,,0,"0","1","0","0",1535,1535,0,2,0,4,"0",8,"0",0,,"0","0",2,400,"0","0","0",,,,6,2009,"0","4",118858,1535,2,0,0,1,0,0
896,60,"0",7056,"0",,"0","0","0","0","0","0","0","0","0","1",6,5,1963,1963,"1","0","1","2","1","0","0","1","0","0","0","3","0",780,"0","1","0","0",983,1796,1,1,1,4,"0",8,"0",1,"1","0","1",2,483,"0","0","0",,,,10,2008,"0","0",140000,2576,3,50,0,1,1,1
897,30,"1",8765,"0","0","0","0","0","0","0","15","0","0","0","0",4,6,1936,1950,"0","0","3","3","0","0","0","2","0","0","0","2","0",951,"0","0","1","0",951,951,0,1,0,2,"0",6,"0",0,,"1","0",1,327,"0","0","0",,,,4,2006,"0","2",106500,1902,1,28,0,1,1,0
898,90,"0",7018,"0",,"0","0","0","0","0","9","1","0","2","1",5,5,1979,1979,"0","0","4","4","0","0","0","3",,,,,,0,"0","1","0","0",1120,2240,0,2,0,6,"0",12,"0",0,,"1","0",2,528,"0","0","0",,,,6,2009,"0","4",142953,2240,2,154,0,1,0,0
899,20,"0",12919,"0",,"1","0","0","0","0","6","0","0","0","0",9,5,2009,2010,"1","0","0","0","2","2","0","0","2","0","2","1","0",2330,"0","0","0","0",2364,2364,1,2,1,2,"2",11,"0",2,"0","0","2",3,820,"0","0","0",,,,3,2010,"1","1",611657,4694,4,67,0,1,1,1
900,20,"0",6993,"0",,"0","0","0","0","0","7","1","0","0","0",5,7,1961,1994,"0","0","1","4","0","0","0","1","0","0","0","3","0",912,"0","1","0","0",1236,1236,0,1,0,3,"0",6,"0",1,"1","0","0",1,288,"0","0","0",,,,6,2006,"0","0",135000,2148,1,0,0,1,1,1
901,20,"0",7340,"0",,"1","0","0","0","0","0","0","0","0","0",4,6,1971,1971,"0","0","1","2","0","0","0","1","0","0","0","2","0",858,"0","1","0","0",858,858,0,1,0,2,"0",4,"0",0,,"1","0",1,684,"0","0","0",,,,6,2007,"0","0",110000,1716,1,0,0,1,1,0
902,20,"0",8712,"0",,"1","0","0","0","0","0","0","0","0","0",5,7,1957,2000,"1","0","2","1","0","0","1","1","0","0","3","3","0",992,"0","1","0","0",1306,1306,1,1,0,2,"0",5,"0",0,,"1","0",1,756,"0","0","0",,,,5,2009,"0","0",153000,2298,2,0,0,1,1,0
903,60,"0",7875,"0",,"0","0","0","0","0","5","0","0","0","1",7,5,2003,2003,"0","0","0","0","0","1","0","0","1","0","0","0","0",783,"0","0","0","0",807,1509,0,2,1,3,"1",8,"0",1,"0","0","2",2,393,"0","0","0",,,,7,2006,"0","0",180000,2292,3,75,0,1,1,1
